epoch,custom_loss_mse,loss,lr,mae,mse,val_custom_loss_mse,val_loss,val_mae,val_mse
52,0.0007907285471446812,0.000837575236801058,0.0004541088,0.0590340681374073,0.007178823929280043,0.0006538811721839011,0.0007008359534665942,0.057481419295072556,0.0070042978040874004
53,0.0007881272467784584,0.000835221610032022,0.00045366967,0.05900018662214279,0.007174476981163025,0.0006519460002891719,0.000699136289767921,0.05733777582645416,0.0069914450868964195
54,0.0007801000028848648,0.0008273661369457841,0.00045323462,0.05891627445816994,0.007163085043430328,0.0006616425234824419,0.0007090410217642784,0.05728302523493767,0.006973139476031065
55,0.0007792153628543019,0.0008266994846053421,0.0004528036,0.05888764187693596,0.007157925982028246,0.0006420598947443068,0.0006896601407788694,0.05720246210694313,0.00696257408708334
56,0.0007749871001578867,0.0008226602803915739,0.00045237647,0.05880667269229889,0.007145081181079149,0.0006452196976169944,0.0006930429372005165,0.057177454233169556,0.00695745600387454
57,0.0007737136329524219,0.0008216943824663758,0.00045195315,0.05879924073815346,0.007142692804336548,0.0006286482675932348,0.0006766892038285732,0.057143982499837875,0.006952148862183094
58,0.0007689442136324942,0.0008170692599378526,0.0004515335,0.05875960364937782,0.007138771936297417,0.0006270932499319315,0.0006753502530045807,0.05710770562291145,0.006952415686100721
59,0.0007655955851078033,0.0008139961282722652,0.0004511175,0.058719318360090256,0.007131653837859631,0.0006313076592050493,0.0006797520909458399,0.05708400905132294,0.006947403308004141
60,0.0007594196358695626,0.0008079293766058981,0.00045070497,0.058667704463005066,0.007125627715140581,0.0006481120944954455,0.0006967643275856972,0.0570371076464653,0.006937453057616949
61,0.0007431715494021773,0.0007920183707028627,0.00045029586,0.058587122708559036,0.007116565015166998,0.0006122055929154158,0.00066103704739362,0.05691729113459587,0.006925300229340792
62,0.0007257171091623604,0.0007745771436020732,0.00044989013,0.0584837906062603,0.007103621959686279,0.0005921469419263303,0.0006410992355085909,0.056770000606775284,0.0069077275693416595
63,0.0007222531130537391,0.0007713164668530226,0.00044948762,0.05843020975589752,0.007096617016941309,0.000581584288738668,0.0006306657451204956,0.056726280599832535,0.006906784605234861
64,0.0007205501315183938,0.0007697029504925013,0.00044908831,0.058409254997968674,0.007094146683812141,0.0005993246450088918,0.0006485532503575087,0.056648947298526764,0.006887452676892281
65,0.0007151270401664078,0.0007644207798875868,0.0004486921,0.058330561965703964,0.007081141229718924,0.0005706777446903288,0.0006200229981914163,0.05664095655083656,0.0068907239474356174
66,0.0007118111825548112,0.0007612647605128586,0.00044829893,0.05830041691660881,0.007078512106090784,0.0005832365714013577,0.0006327394512481987,0.05666771158576012,0.00689004547894001
67,0.0007084307726472616,0.0007578985532745719,0.00044790874,0.05827203392982483,0.007073397748172283,0.0005497519159689546,0.0005994071834720671,0.05650922656059265,0.006875702179968357
68,0.0006807440076954663,0.0007305130129680037,0.00044752142,0.05818923935294151,0.007069342769682407,0.0005320922937244177,0.0005818377831019461,0.05637601017951965,0.0068651712499558926
69,0.0006611420540139079,0.0007109591970220208,0.00044713696,0.05805348977446556,0.007054186426103115,0.0004932302399538457,0.0005430444143712521,0.056209154427051544,0.006850225850939751
70,0.0006326594157144427,0.000682512647472322,0.0004467553,0.05789575353264809,0.007038848474621773,0.0004809248785022646,0.0005307184183038771,0.056116051971912384,0.006844616495072842
71,0.0006276809144765139,0.0006775088841095567,0.0004463763,0.05785553157329559,0.007035786751657724,0.0004913681768812239,0.0005411758320406079,0.05614981800317764,0.006847590208053589
72,0.0006218589260242879,0.0006716691423207521,0.000446,0.05777561664581299,0.00702392403036356,0.00047491115401498973,0.0005247510271146894,0.0559428334236145,0.006818007677793503
73,0.0006188122206367552,0.0006686376873403788,0.0004456263,0.05773463472723961,0.00701803807169199,0.0004662802966777235,0.0005161355365999043,0.05587321147322655,0.006816512439399958
74,0.00061603361973539,0.0006658849306404591,0.00044525514,0.057670336216688156,0.00700878631323576,0.00047029301640577614,0.0005201976164244115,0.055870503187179565,0.006812540348619223
75,0.0006151091074571013,0.0006650029099546373,0.00044488648,0.05764191597700119,0.007003551349043846,0.0004651268245652318,0.000515064864885062,0.055816031992435455,0.006804759614169598
76,0.0006109141977503896,0.0006608644034713507,0.00044452026,0.057590920478105545,0.006996050477027893,0.00045790147851221263,0.0005078800022602081,0.0557604543864727,0.006798726972192526
77,0.0006110335234552622,0.0006609768606722355,0.00044415647,0.05755256861448288,0.006990042515099049,0.0004505271790549159,0.0005005708080716431,0.05567159131169319,0.006787048652768135
78,0.0006064580520614982,0.0006564499344676733,0.00044379503,0.05751635879278183,0.006985774729400873,0.00046186120016500354,0.0005119579727761447,0.05576573684811592,0.006794916000217199
79,0.0006041110027581453,0.0006542126648128033,0.00044343589,0.057486679404973984,0.006980522070080042,0.00046830641804262996,0.0005184418405406177,0.055706221610307693,0.006791387218981981
80,0.0006032586679793894,0.0006534440908581018,0.000443079,0.057466473430395126,0.006978008430451155,0.0004515180771704763,0.0005017032381147146,0.055626679211854935,0.006780312862247229
81,0.0006018499843776226,0.0006520673632621765,0.00044272435,0.05743600055575371,0.006972790230065584,0.00044606946175917983,0.0004963303217664361,0.055556464940309525,0.0067750802263617516
82,0.0005963126313872635,0.0006465908954851329,0.00044237188,0.057398721575737,0.006969758775085211,0.00044686003820970654,0.0004971763701178133,0.05549710616469383,0.006764678750187159
83,0.0005913600325584412,0.0006417204858735204,0.00044202156,0.057347387075424194,0.006964133586734533,0.0004309557261876762,0.00048132502706721425,0.05541364103555679,0.00675693154335022
84,0.0005863660480827093,0.0006367713212966919,0.00044167333,0.05728008225560188,0.006954519543796778,0.0004381677426863462,0.0004885874222964048,0.05544731765985489,0.006753907538950443
85,0.0005852383910678327,0.000635691627394408,0.00044132717,0.057268980890512466,0.006953408941626549,0.00044942597742192447,0.0004999165539629757,0.0553877167403698,0.006750458385795355
86,0.0005799430073238909,0.0006305117858573794,0.00044098304,0.057201918214559555,0.006942322477698326,0.00042762310476973653,0.0004781611205544323,0.055309802293777466,0.006742845755070448
87,0.0005730573320761323,0.000623660278506577,0.00044064093,0.05715981498360634,0.006938511040061712,0.00041238043922930956,0.0004629628674592823,0.05521614849567413,0.006732902955263853
88,0.0005592177039943635,0.0006098502781242132,0.00044030076,0.05707940831780434,0.006932341493666172,0.0003943488118238747,0.00044500877265818417,0.05513925105333328,0.006732847075909376
89,0.0005386992124840617,0.0005893989000469446,0.00043996252,0.05692402645945549,0.006917394697666168,0.0003804823791142553,0.0004311431257519871,0.05498584732413292,0.006717124953866005
90,0.0005262204213067889,0.0005769295385107398,0.00043962616,0.056814853101968765,0.006905556656420231,0.00038219295674934983,0.00043287387234158814,0.05486973747611046,0.006700342986732721
91,0.0005190459196455777,0.0005697290180251002,0.00043929167,0.05670284479856491,0.006890988443046808,0.00036430213367566466,0.0004149886080995202,0.054743677377700806,0.006686754059046507
92,0.0005141101428307593,0.0005647919024340808,0.00043895902,0.056632090359926224,0.006882334593683481,0.00036775306216441095,0.00041847326792776585,0.05466974526643753,0.006682767998427153
93,0.0005115829408168793,0.0005623542820103467,0.0004386282,0.05658140033483505,0.006875806488096714,0.0003517461009323597,0.00040249596349895,0.05458378046751022,0.006666151806712151
94,0.0005074279615655541,0.0005582122830674052,0.00043829912,0.056540489196777344,0.006869813892990351,0.00035407283576205373,0.00040483236080035567,0.05457821488380432,0.0066688451915979385
95,0.0005061316187493503,0.0005569437053054571,0.0004379718,0.05650191009044647,0.006864201743155718,0.00035828372347168624,0.00040906236972659826,0.054531246423721313,0.006658915895968676
96,0.000506232026964426,0.0005570791545324028,0.00043764617,0.05645516514778137,0.006856974214315414,0.00034387034247629344,0.0003947078948840499,0.05439392104744911,0.0066436780616641045
97,0.0005026957951486111,0.0005534890224225819,0.00043732225,0.05643944442272186,0.006855413783341646,0.00035983038833364844,0.00041068557766266167,0.05449029803276062,0.006654701661318541
98,0.0005025123828090727,0.0005533606163226068,0.000437,0.05641491338610649,0.00684977974742651,0.00035113064222969115,0.00040202567470259964,0.05441451072692871,0.006641057785600424
99,0.000499124638736248,0.0005500480183400214,0.00043667937,0.05638526380062103,0.006846665870398283,0.0003338284441269934,0.00038475258043035865,0.0543522909283638,0.0066385651007294655
100,0.0004966486594639719,0.0005475460202433169,0.0004363604,0.05635353550314903,0.0068445452488958836,0.00035190151538699865,0.00040287707815878093,0.054347991943359375,0.0066361576318740845
101,0.0004969756118953228,0.0005479821702465415,0.000436043,0.056337498128414154,0.006840207614004612,0.0003410300996620208,0.00039204867789521813,0.05431824550032616,0.006633915472775698
102,0.0004949034773744643,0.000545951072126627,0.00043572715,0.05630672723054886,0.0068357535637915134,0.00034073248389177024,0.00039177588769234717,0.054246071726083755,0.006620492320507765
103,0.0004952856688760221,0.0005463377456180751,0.00043541286,0.056308116763830185,0.0068368432112038136,0.0003333399072289467,0.0003844209713861346,0.054350320249795914,0.006636686623096466
104,0.0004911916330456734,0.0005422859103418887,0.00043510008,0.0562816858291626,0.006833011284470558,0.0003379969857633114,0.0003891108790412545,0.0542905293405056,0.0066251493990421295
105,0.0004897202597931027,0.0005408704746514559,0.00043478882,0.05625913292169571,0.006829763762652874,0.00032946004648692906,0.0003806163731496781,0.05419827997684479,0.006618976127356291
106,0.0004901168285869062,0.0005412999889813364,0.000434479,0.05622125044465065,0.006822497118264437,0.00036354208714328706,0.000414723705034703,0.05424800142645836,0.006620310712605715
107,0.0004882403591182083,0.000539480010047555,0.00043417068,0.05620056018233299,0.006820471491664648,0.00033606842043809593,0.00038730763480998576,0.054230086505413055,0.006616069003939629
108,0.00048652803525328636,0.0005378404166549444,0.00043386378,0.05619874596595764,0.006820461247116327,0.0003354951913934201,0.0003867878403980285,0.05415954440832138,0.006611697841435671
109,0.0004851084668189287,0.0005364498356357217,0.0004335583,0.05619947984814644,0.006822135299444199,0.0003339918330311775,0.0003853528469335288,0.0542001947760582,0.006616741884499788
110,0.0004810025275219232,0.0005324009689502418,0.0004332542,0.05616240203380585,0.006818064954131842,0.0003346451267134398,0.00038605506415478885,0.05413023382425308,0.006611560937017202
111,0.00047648351755924523,0.0005279473843984306,0.00043295152,0.05611349642276764,0.006812281906604767,0.0003185282985214144,0.0003700136730913073,0.05406907945871353,0.006610431242734194
112,0.00046810752246528864,0.0005196313140913844,0.00043265018,0.05604850500822067,0.006809100043028593,0.0003077769360970706,0.0003593594883568585,0.053958725184202194,0.006600853055715561
113,0.0004575179482344538,0.0005091379280202091,0.00043235018,0.05595101788640022,0.006799628492444754,0.00030937587143853307,0.0003610126150306314,0.05388171598315239,0.0065912664867937565
114,0.0004536532796919346,0.0005053116474300623,0.00043205149,0.05591239407658577,0.00679588271304965,0.0002940896665677428,0.0003457785933278501,0.05373970791697502,0.006578000728040934
115,0.00043676153291016817,0.0004884600639343262,0.00043175413,0.05577452480792999,0.006782179698348045,0.000262164743617177,0.0003138966567348689,0.05355004221200943,0.006564898416399956
116,0.00041895711910910904,0.00047070535947568715,0.00043145803,0.05561787262558937,0.006766780279576778,0.00025806177291087806,0.000309808790916577,0.05343405157327652,0.0065573761239647865
117,0.00040982503560371697,0.0004615775542333722,0.00043116324,0.05547656863927841,0.006750959903001785,0.00024335448688361794,0.00029511642060242593,0.053178463131189346,0.006524829193949699
118,0.00039818635559640825,0.0004499350325204432,0.0004308697,0.055366095155477524,0.0067401765845716,0.0002340461069252342,0.00028581899823620915,0.05313992500305176,0.006525696255266666
119,0.00039338445640169084,0.00044516261550597847,0.00043057738,0.05528128892183304,0.006731269881129265,0.00022685277508571744,0.00027862517163157463,0.05304074287414551,0.006518778391182423
120,0.00039003786514513195,0.0004418318858370185,0.0004302863,0.055228449404239655,0.006724035367369652,0.00024717074120417237,0.0002989663335029036,0.05303828418254852,0.006510358303785324
121,0.0003879232390318066,0.00043971193372271955,0.00042999643,0.05516413226723671,0.006715123075991869,0.0002333594748051837,0.0002851672179531306,0.052972521632909775,0.006509152241051197
122,0.0003840443678200245,0.00043588769040070474,0.00042970775,0.05510007217526436,0.006705209147185087,0.0002245132636744529,0.00027635449077934027,0.05286357179284096,0.006489547435194254
123,0.0003821756399702281,0.00043400461436249316,0.00042942027,0.055072251707315445,0.006702099926769733,0.0002305744419572875,0.00028243527049198747,0.052922025322914124,0.006494814530014992
124,0.00038105971179902554,0.00043293030466884375,0.00042913394,0.05502448230981827,0.0066937911324203014,0.00022045373043511063,0.0002723518118727952,0.0527956448495388,0.0064842188730835915
125,0.00037718936800956726,0.0004290896176826209,0.00042884875,0.05497246980667114,0.006687885615974665,0.00021308977738954127,0.00026501534739509225,0.052763041108846664,0.0064780209213495255
126,0.00037565233651548624,0.0004275411774870008,0.0004285647,0.054960399866104126,0.006686079781502485,0.0002128371415892616,0.00026477171923033893,0.052727796137332916,0.006475038826465607
127,0.0003723938425537199,0.0004243305011186749,0.0004282818,0.05490382760763168,0.006678784731775522,0.0002146624610759318,0.00026665106997825205,0.05271880328655243,0.0064749158918857574
128,0.0003712507023010403,0.00042325808317400515,0.000428,0.05488571524620056,0.006676420569419861,0.0002220477326773107,0.0002740667841862887,0.052718810737133026,0.006468333303928375
129,0.0003671463637147099,0.00041917056660167873,0.0004277193,0.054841428995132446,0.006671116687357426,0.00020741789194289595,0.00025946972891688347,0.05265340209007263,0.006471071392297745
130,0.0003655484179034829,0.0004175901704002172,0.0004274397,0.05481639876961708,0.0066690691746771336,0.00021884162561036646,0.0002709107066038996,0.0526043102145195,0.006458784453570843
131,0.0003653834282886237,0.00041743266046978533,0.00042716114,0.054794538766145706,0.006665040738880634,0.0002073805662803352,0.0002594814286567271,0.05256389081478119,0.006455965340137482
132,0.0003640504146460444,0.00041617939132265747,0.00042688366,0.05475970357656479,0.006659077014774084,0.00020890063024125993,0.0002610349911265075,0.052535105496644974,0.0064501152373850346
133,0.00036213526618666947,0.00041430225246585906,0.00042660724,0.05471054092049599,0.006652415730059147,0.0002033879718510434,0.00025554082822054625,0.05244212597608566,0.006440239958465099
134,0.0003601968928705901,0.00041231283103115857,0.00042633183,0.054690878838300705,0.006650256458669901,0.0002080167760141194,0.0002601760788820684,0.05241011083126068,0.006433312781155109
135,0.0003603667428251356,0.00041250180220231414,0.00042605746,0.05468203127384186,0.006648359354585409,0.0002097242686431855,0.0002619230072014034,0.052471015602350235,0.006441936828196049
136,0.0003577950701583177,0.00040999878547154367,0.0004257841,0.0546385794878006,0.006643372587859631,0.00020173277880530804,0.00025395918055437505,0.052387021481990814,0.006436099763959646
137,0.0003561694175004959,0.0004084117244929075,0.00042551174,0.05461994931101799,0.006641684100031853,0.00020000763470306993,0.0002522392896935344,0.0523318350315094,0.006427625194191933
138,0.00035443584783934057,0.0004066878173034638,0.00042524037,0.054598066955804825,0.006638925522565842,0.0001957912463694811,0.0002480544208083302,0.0523480661213398,0.006433598231524229
139,0.00035118855885230005,0.0004034460289403796,0.00042497,0.05456119775772095,0.006634713150560856,0.00019797855929937214,0.00025026380899362266,0.05234816297888756,0.00643289927393198
140,0.00035187246976420283,0.00040413602255284786,0.00042470059,0.05457279458642006,0.006637110374867916,0.00019670563051477075,0.0002490004408173263,0.05234591290354729,0.006431386340409517
141,0.0003492384566925466,0.0004015474405605346,0.00042443216,0.05453556403517723,0.0066315061412751675,0.0002002914116019383,0.00025262817507609725,0.05232178792357445,0.006425831001251936
142,0.00034891278482973576,0.00040119647746905684,0.00042416464,0.05451829731464386,0.0066302805207669735,0.00020156778919044882,0.0002539162815082818,0.05226445570588112,0.006417537108063698
143,0.0003466541529633105,0.00039903991273604333,0.0004238981,0.054483089596033096,0.006624880246818066,0.00018478534184396267,0.00023715438146609813,0.052196573466062546,0.0064119938760995865
144,0.0003470420779194683,0.00039944861782714725,0.00042363247,0.054462313652038574,0.006621196400374174,0.00019253756909165531,0.00024491091608069837,0.05223175883293152,0.006415942683815956
145,0.0003456351114436984,0.00039804691914469004,0.00042336778,0.054448291659355164,0.0066201272420585155,0.00019790449005085975,0.00025030417600646615,0.05216877534985542,0.006409889552742243
146,0.00034479019814170897,0.0003972107660956681,0.00042310398,0.05443475395441055,0.006619617342948914,0.0001834755385061726,0.00023590597265865654,0.05210518836975098,0.006403368432074785
147,0.0003430543001741171,0.00039548391941934824,0.00042284108,0.05440822243690491,0.006616226397454739,0.0001848961692303419,0.00023734175192657858,0.05212336778640747,0.0064055402763187885
148,0.00034148863051086664,0.0003939238376915455,0.00042257906,0.05439100041985512,0.006613968405872583,0.00019689548935275525,0.00024934072280302644,0.05218265950679779,0.0064082941971719265
149,0.00034129037521779537,0.00039374956395477057,0.00042231794,0.0543757788836956,0.006611293647438288,0.00019666973093990237,0.00024913300876505673,0.05220614746212959,0.006409482564777136
150,0.00033839643583633006,0.00039088004268705845,0.00042205772,0.05436304211616516,0.006611022632569075,0.00019165397679898888,0.00024410992045886815,0.052129317075014114,0.00640531862154603
151,0.0003376032109372318,0.00039010203909128904,0.00042179835,0.05432521179318428,0.006605169735848904,0.00019094532763119787,0.00024342838150914758,0.0521078035235405,0.006405432242900133
152,0.0003377423854544759,0.0003902115277014673,0.00042153982,0.05432239919900894,0.006604381371289492,0.00018822682613972574,0.0002407168794889003,0.052087124437093735,0.00639999657869339
153,0.0003382221329957247,0.00039068632759153843,0.00042128214,0.05432548001408577,0.006604172755032778,0.0001852900313679129,0.00023779562616255134,0.05199431627988815,0.006390159483999014
154,0.0003363279392942786,0.00038884085370227695,0.00042102532,0.054284609854221344,0.006599828135222197,0.00018750016170088202,0.00024003544240258634,0.05199781805276871,0.006392643321305513
155,0.00033621335751377046,0.00038876637700013816,0.00042076933,0.05428561195731163,0.006600596942007542,0.0001895748864626512,0.00024211675918195397,0.05203699320554733,0.006393338553607464
156,0.00033510796492919326,0.00038768735248595476,0.00042051414,0.05427779629826546,0.006599149201065302,0.00018103871843777597,0.0002336040633963421,0.05197383090853691,0.00639083469286561
157,0.000333023868734017,0.0003855747345369309,0.0004202598,0.054247673600912094,0.006596908438950777,0.00018741170060820878,0.00024000239500310272,0.051953528076410294,0.006384384352713823
158,0.00033176803844980896,0.0003843409940600395,0.00042000625,0.05422277748584747,0.006592775695025921,0.00019893150602001697,0.00025151169393211603,0.05199481174349785,0.00639022421091795
159,0.0003307624428998679,0.00038334293640218675,0.00041975352,0.0542290136218071,0.006595060229301453,0.00018297130009159446,0.00023555221559945494,0.0519433468580246,0.006383475381880999
160,0.00033010990591719747,0.0003827100736089051,0.00041950156,0.05421173945069313,0.00659300247207284,0.000180746428668499,0.00023332543787546456,0.05191979184746742,0.006385448854416609
161,0.00032981677213683724,0.00038241822039708495,0.0004192504,0.054178185760974884,0.006589033175259829,0.0001798285957193002,0.0002324142405996099,0.051880355924367905,0.006383615080267191
162,0.00032943120459094644,0.00038199053960852325,0.000419,0.05418688803911209,0.006589510478079319,0.0001778060686774552,0.00023039618099574,0.05196062847971916,0.006387878209352493
163,0.0003291940374765545,0.00038182493881322443,0.0004187504,0.05415812507271767,0.006584977265447378,0.00018581243057269603,0.0002384381223237142,0.05194500461220741,0.006383851636201143
