epoch,custom_loss_mse,loss,lr,mae,mse,val_custom_loss_mse,val_loss,val_mae,val_mse
13,0.0006486550555564463,0.0006766486330889165,0.0047475984,0.0806332603096962,0.011198441497981548,0.0006379396072588861,0.0006662913947366178,0.08058895915746689,0.011210492812097073
14,0.0006283408729359508,0.000656852382235229,0.0047380705,0.08036073297262192,0.01115004438906908,0.0005518392426893115,0.0005800616927444935,0.07909692823886871,0.010930617339909077
15,0.0005922141717746854,0.0006207813275977969,0.0047288775,0.07974645495414734,0.01104152575135231,0.000570049392990768,0.000598800543230027,0.07921568304300308,0.010955572128295898
16,0.000589293718803674,0.0006183699006214738,0.0047199856,0.07971391826868057,0.011034643277525902,0.0005496600060723722,0.0005786116817034781,0.07924316823482513,0.010966451838612556
17,0.0005865129642188549,0.0006156671443022788,0.0047113677,0.0796283632516861,0.011018085293471813,0.0005563677987083793,0.0005856606876477599,0.07919878512620926,0.010947535745799541
18,0.0005836103809997439,0.0006129899993538857,0.004703,0.07952027022838593,0.010993899777531624,0.000531938043422997,0.000561100896447897,0.07865860313177109,0.010836992412805557
19,0.000584402761887759,0.0006139452452771366,0.0046948614,0.07948848605155945,0.010985208675265312,0.0005256947479210794,0.0005551311187446117,0.07873682677745819,0.010863314382731915
20,0.0005763675435446203,0.0006059723091311753,0.0046869344,0.07935615628957748,0.010957978665828705,0.0005950414924882352,0.0006246388074941933,0.07922928780317307,0.010940120555460453
21,0.000580382184125483,0.0006101245526224375,0.0046792035,0.0793427973985672,0.010953361168503761,0.0005411627935245633,0.0005707051604986191,0.07876680046319962,0.010863110423088074
22,0.0005785394459962845,0.0006084079504944384,0.004671654,0.07929828017950058,0.01094436552375555,0.0005612504901364446,0.0005914025823585689,0.07899665087461472,0.01089592557400465
23,0.0005754907033406198,0.0006055320263840258,0.004664275,0.07923121750354767,0.01093012560158968,0.0005315424641594291,0.0005614170804619789,0.07849231362342834,0.010800039395689964
24,0.0005721414345316589,0.0006021186709403992,0.004657054,0.079142265021801,0.010910511016845703,0.0005645310156978667,0.00059482705546543,0.07894434779882431,0.010877473279833794
25,0.0005730733391828835,0.0006032705423422158,0.0046499823,0.07914206385612488,0.010907521471381187,0.0005679899477399886,0.0005982808652333915,0.07905270904302597,0.010894406586885452
26,0.0005706068477593362,0.0006008713971823454,0.0046430505,0.07910849153995514,0.010901832021772861,0.0005662654875777662,0.0005964718875475228,0.07875052094459534,0.010843216441571712
27,0.000572197837755084,0.0006024746689945459,0.004636251,0.07915574312210083,0.01091292966157198,0.0005472964840009809,0.0005775476456619799,0.07877298444509506,0.010872767306864262
28,0.000570248463191092,0.0006004837923683226,0.004629576,0.07914648950099945,0.010915898717939854,0.0005436032661236823,0.0005739261396229267,0.07865892350673676,0.010837472043931484
29,0.0005672528059221804,0.0005974638625048101,0.004623019,0.07912515103816986,0.010917019098997116,0.0005286490195430815,0.0005585747421719134,0.07860367000102997,0.010837818495929241
30,0.0005675313295796514,0.0005976424436084926,0.004616575,0.07913121581077576,0.010917877778410912,0.0005468204035423696,0.0005769224953837693,0.07866807281970978,0.010843994095921516
31,0.0005680840695276856,0.000598201877437532,0.0046102367,0.07913689315319061,0.010918467305600643,0.0005205869092606008,0.0005505403387360275,0.0784994587302208,0.010826566256582737
32,0.0005645313649438322,0.0005946264718659222,0.004604,0.07902801781892776,0.010895809158682823,0.00055580964544788,0.000585719186346978,0.07859986275434494,0.010827556252479553
33,0.0005641037714667618,0.0005941481795161963,0.00459786,0.07900187373161316,0.010889693163335323,0.0005478929379023612,0.0005779374041594565,0.07859452813863754,0.010817574337124825
34,0.0005617605056613684,0.0005917325033806264,0.0045918124,0.07896370440721512,0.01088252104818821,0.0005184886394999921,0.0005484869470819831,0.0785810723900795,0.010832256637513638
35,0.0005675494321621954,0.0005977635155431926,0.0045858533,0.07902714610099792,0.010891972109675407,0.0005668008234351873,0.0005970422062091529,0.0789433941245079,0.010891138575971127
36,0.0005599852884188294,0.0005898828385397792,0.0045799785,0.07887285947799683,0.01086142286658287,0.0005666713113896549,0.0005969339399598539,0.07886811345815659,0.0108643788844347
37,0.0005594856338575482,0.0005895446520298719,0.004574185,0.07887496054172516,0.010861196555197239,0.0005650351522490382,0.0005950882914476097,0.07863371819257736,0.010809793137013912
38,0.0005602158489637077,0.0005902972188778222,0.004568469,0.07886206358671188,0.010858750902116299,0.0005150785436853766,0.0005451847682707012,0.07828138768672943,0.010766390711069107
39,0.0005581386503763497,0.000588033813983202,0.0045628278,0.07880570739507675,0.010848314501345158,0.0005620401934720576,0.0005922076525166631,0.07872110605239868,0.010836838744580746
40,0.0005613388493657112,0.0005914372159168124,0.0045572584,0.07885925471782684,0.010855898261070251,0.0005303704529069364,0.0005605235928669572,0.07827519625425339,0.010761969722807407
41,0.0005573027883656323,0.0005873699556104839,0.0045517585,0.07876800000667572,0.010839710012078285,0.0005338052287697792,0.0005638933507725596,0.07808736711740494,0.010729365982115269
42,0.0005569567438215017,0.0005870977183803916,0.004546325,0.07877684384584427,0.01083938404917717,0.0005350845167413354,0.0005650949897244573,0.07834254950284958,0.010773230344057083
43,0.0005592115921899676,0.0005893209599889815,0.004540956,0.07876534014940262,0.010835722088813782,0.0005617919960059226,0.0005919194081798196,0.07831645011901855,0.010766859166324139
44,0.0005571475485339761,0.0005872889305464923,0.004535649,0.07869981229305267,0.010824068449437618,0.0005271919653750956,0.0005576020339503884,0.07827920466661453,0.010762400925159454
45,0.0005561358993873,0.0005864216946065426,0.004530402,0.07870515435934067,0.010824811644852161,0.0005188312497921288,0.0005490996991284192,0.07832993566989899,0.010788346640765667
46,0.0005547228502109647,0.0005849208100698888,0.0045252126,0.07867193967103958,0.010820155031979084,0.0005092105711810291,0.0005394872860051692,0.07808378338813782,0.010734980925917625
47,0.0005550093483179808,0.0005853216862305999,0.0045200796,0.07865102589130402,0.010812000371515751,0.000513582257553935,0.0005436523351818323,0.07793241739273071,0.010695756413042545
48,0.0005533856456167996,0.0005834000767208636,0.004515001,0.07857506722211838,0.010798482224345207,0.000552696525119245,0.0005828686989843845,0.0782574713230133,0.010747259482741356
49,0.0005535234813578427,0.0005837348289787769,0.004509975,0.07854078710079193,0.01079154759645462,0.000527320196852088,0.0005575116956606507,0.07823953777551651,0.010754179209470749
50,0.0005549518391489983,0.000585234840400517,0.004505,0.07855456322431564,0.010790063999593258,0.0005040019750595093,0.0005338708870112896,0.07771597057580948,0.010658700950443745
51,0.0005539493286050856,0.0005840467638336122,0.0045000743,0.07852600514888763,0.010785818099975586,0.000522737973369658,0.0005528710898943245,0.07803414762020111,0.010709588415920734
52,0.0005520300474017859,0.0005822900566272438,0.004495197,0.07846923917531967,0.010773567482829094,0.0004965453990735114,0.0005264377105049789,0.07768870890140533,0.010653707198798656
53,0.0005518465768545866,0.0005821606609970331,0.004490366,0.07847101241350174,0.010772496461868286,0.0004964358522556722,0.0005265746149234474,0.07758916914463043,0.01062790397554636
54,0.0005489636096172035,0.0005791637813672423,0.004485581,0.07839233428239822,0.010757286101579666,0.0005239560268819332,0.0005541815771721303,0.07790203392505646,0.010669843293726444
55,0.0005504207802005112,0.0005806614062748849,0.0044808397,0.07840961217880249,0.01075954269617796,0.0005156899569556117,0.0005459347157739103,0.07771546393632889,0.010660126805305481
56,0.0005491385818459094,0.0005794581957161427,0.004476141,0.07838201522827148,0.010753270238637924,0.0005087325698696077,0.000538976804818958,0.07817947119474411,0.010728967376053333
57,0.000548842188436538,0.000579081941395998,0.0044714846,0.07836813479661942,0.010750137269496918,0.000516934844199568,0.0005472251214087009,0.07782546430826187,0.010669133625924587
58,0.0005491945194080472,0.000579539337195456,0.0044668685,0.07832955569028854,0.01074281707406044,0.00059348507784307,0.0006238206406123936,0.07801596820354462,0.010689162649214268
59,0.0005480552208609879,0.000578383740503341,0.0044622924,0.07828580588102341,0.010733888484537601,0.0005106132011860609,0.0005408855504356325,0.07782039046287537,0.01066956203430891
60,0.0005478719249367714,0.000578087754547596,0.0044577545,0.07827290892601013,0.010730303823947906,0.0005143680609762669,0.0005446137511171401,0.0777464434504509,0.010648729279637337
61,0.0005445058341138065,0.0005748211988247931,0.0044532544,0.07822348922491074,0.01072302833199501,0.0005300275515764952,0.0005602585733868182,0.0780034065246582,0.010691254399716854
62,0.0005497920792549849,0.0005802018567919731,0.0044487915,0.07832098752260208,0.010738467797636986,0.0005455146892927587,0.000575912999920547,0.07802358269691467,0.010677892714738846
63,0.0005474472418427467,0.0005778942140750587,0.004444364,0.07826055586338043,0.010728641413152218,0.0005119441775605083,0.0005423614638857543,0.07758798450231552,0.010620363987982273
64,0.0005425512208603323,0.0005728597170673311,0.0044399714,0.07821308076381683,0.010722305625677109,0.0005295118899084628,0.0005598126444965601,0.07786630094051361,0.010664861649274826
65,0.0005474937497638166,0.0005778285558335483,0.0044356133,0.07829289138317108,0.010731330141425133,0.0005164449685253203,0.000546713825315237,0.07771976292133331,0.010647299699485302
66,0.0005446083378046751,0.0005747280083596706,0.004431288,0.07824286818504333,0.010724475607275963,0.0005164561443962157,0.00054694595746696,0.07776429504156113,0.010652605444192886
67,0.00054666877258569,0.0005770385032519698,0.004426996,0.07825067639350891,0.010728040710091591,0.0005656587891280651,0.0005962054128758609,0.07808015495538712,0.010690633207559586
68,0.0005451691104099154,0.0005757109029218554,0.004422736,0.07821069657802582,0.010720659978687763,0.0005154448444955051,0.000545827264431864,0.07752010226249695,0.010613853111863136
69,0.0005443595582619309,0.0005747850518673658,0.0044185068,0.07821054011583328,0.01071755401790142,0.0005239479942247272,0.0005544315790757537,0.07777269929647446,0.010659855790436268
70,0.0005419635563157499,0.0005723061040043831,0.004414308,0.07816480845212936,0.010710249654948711,0.000523245136719197,0.000553585821762681,0.07776420563459396,0.010652288794517517
71,0.0005450338358059525,0.0005754043813794851,0.0044101393,0.07821229100227356,0.010717016644775867,0.0005158004933036864,0.0005461809923872352,0.0775093361735344,0.010604741051793098
72,0.0005421934183686972,0.0005724949878640473,0.004406,0.07815207540988922,0.010707789100706577,0.0005155679536983371,0.0005458428058773279,0.077700175344944,0.010639753192663193
73,0.0005439413362182677,0.0005743749206885695,0.004401889,0.07819091528654099,0.010713568888604641,0.0005253093549981713,0.0005556545220315456,0.07765835523605347,0.010616566985845566
74,0.0005406902055256069,0.0005711289122700691,0.0043978067,0.07814935594797134,0.010706978850066662,0.00047736027045175433,0.0005075557273812592,0.07721120864152908,0.010567075572907925
75,0.0005404890980571508,0.0005709136021323502,0.0043937513,0.07809530943632126,0.010696250945329666,0.0005037207156419754,0.0005338846822269261,0.07746327668428421,0.010592352598905563
76,0.0005395608022809029,0.0005699502071365714,0.004389723,0.07812948524951935,0.010702271945774555,0.0005112102371640503,0.0005415037157945335,0.07745864987373352,0.010591976344585419
77,0.0005409360746853054,0.0005713226273655891,0.004385721,0.07813110202550888,0.010703129693865776,0.0005003259866498411,0.0005306461243890226,0.07753246277570724,0.01062377355992794
78,0.0005413005128502846,0.0005716815358027816,0.004381745,0.07812612503767014,0.010703150182962418,0.0005227566580288112,0.0005530723137781024,0.0775965005159378,0.010614925995469093
79,0.0005408241413533688,0.0005712714628316462,0.0043777945,0.07812419533729553,0.010702584870159626,0.0005084116128273308,0.0005388461868278682,0.07764000445604324,0.010628693737089634
80,0.0005435041384771466,0.0005739771295338869,0.004373869,0.07817678153514862,0.010711831040680408,0.0005123929586261511,0.000542809721082449,0.07763994485139847,0.010634567588567734
81,0.0005387451383285224,0.0005691609112545848,0.004369968,0.07808331400156021,0.010693135671317577,0.0005141252768225968,0.0005445973947644234,0.07764824479818344,0.010635396465659142
82,0.0005382549716159701,0.0005686807562597096,0.0043660905,0.0780714601278305,0.010691620409488678,0.0004989418084733188,0.0005293169524520636,0.07741093635559082,0.010585212148725986
83,0.0005416907370090485,0.0005722360219806433,0.004362237,0.07810784131288528,0.010697007179260254,0.0004869411059189588,0.0005175439873710275,0.07755037397146225,0.010617495514452457
84,0.0005362055962905288,0.0005664966884069145,0.0043584066,0.07801927626132965,0.010681897401809692,0.0004972024471499026,0.0005274911527521908,0.07733683288097382,0.01057298481464386
85,0.0005390564911067486,0.0005693763960152864,0.004354599,0.07804542034864426,0.010685814544558525,0.0005189484800212085,0.000549285497982055,0.0776163712143898,0.010638286359608173
86,0.0005356637411750853,0.0005660484312102199,0.0043508136,0.07798273116350174,0.0106726149097085,0.0005132272490300238,0.0005437959334813058,0.07763609290122986,0.010617991909384727
87,0.0005389015423133969,0.0005694327410310507,0.00434705,0.07804307341575623,0.010684449225664139,0.0005055395304225385,0.0005360994255170226,0.0775068923830986,0.010600871406495571
88,0.0005368426209315658,0.0005672511179000139,0.0043433085,0.0780082643032074,0.010678590275347233,0.0004837002488784492,0.000513983191922307,0.07727392762899399,0.010560254566371441
89,0.0005355526809580624,0.0005659235175698996,0.0043395874,0.07797940075397491,0.010671930387616158,0.0005139236454851925,0.0005443068803288043,0.07748258858919144,0.010596181266009808
90,0.0005376803455874324,0.0005680968170054257,0.0043358877,0.07803567498922348,0.01068415492773056,0.0004888735129497945,0.0005193565739318728,0.07742836326360703,0.01059715636074543
91,0.0005373192834667861,0.0005677974550053477,0.0043322085,0.07803285121917725,0.010683351196348667,0.0005109187914058566,0.0005412311293184757,0.07743164896965027,0.01058718841522932
92,0.0005343298544175923,0.0005647841608151793,0.0043285494,0.07795444130897522,0.010667080990970135,0.0005028937011957169,0.0005334457964636385,0.07769171893596649,0.010635484009981155
93,0.0005376997287385166,0.0005681122420355678,0.00432491,0.07799652963876724,0.0106752784922719,0.0005325870588421822,0.0005630935775116086,0.07771331816911697,0.010626444593071938
94,0.0005362849333323538,0.0005667933728545904,0.00432129,0.07798320800065994,0.010674141347408295,0.0005097216926515102,0.0005400684894993901,0.07736902683973312,0.010572792030870914
95,0.0005406135460361838,0.0005711583071388304,0.0043176897,0.07805964350700378,0.01068478636443615,0.00055013841483742,0.000580972817260772,0.07792927324771881,0.010672076605260372
96,0.0005330185522325337,0.0005635435809381306,0.004314108,0.07794102281332016,0.01066647469997406,0.0004915287136100233,0.0005221274914219975,0.07733702659606934,0.010573397390544415
97,0.0005357369082048535,0.0005661849863827229,0.0043105446,0.07802021503448486,0.01068087387830019,0.00048692445852793753,0.0005173071403987706,0.07728639245033264,0.010560795664787292
98,0.0005352271255105734,0.0005657818983308971,0.004307,0.07794007658958435,0.010663382709026337,0.0005228391964919865,0.0005532654467970133,0.0773986279964447,0.010573333129286766
99,0.0005339743802323937,0.0005645087221637368,0.004303473,0.07792478799819946,0.010661927051842213,0.00048782091471366584,0.0005182097665965557,0.07714458554983139,0.01053154468536377
100,0.0005356179317459464,0.0005660152528434992,0.0042999643,0.07794121652841568,0.010663685388863087,0.0005145893665030599,0.0005451602628454566,0.07757913321256638,0.01060012262314558
101,0.0005366561817936599,0.0005672540282830596,0.0042964728,0.07797292619943619,0.010668809525668621,0.0005153127131052315,0.000545862945728004,0.07745662331581116,0.010593189857900143
102,0.0005351730505935848,0.0005656752618961036,0.0042929985,0.0779435783624649,0.010665079578757286,0.0004937395569868386,0.0005242932820692658,0.07722948491573334,0.010559272021055222
103,0.0005324966041371226,0.000562991772312671,0.0042895414,0.0778844878077507,0.01065415982156992,0.0005103852017782629,0.0005407934077084064,0.07752910256385803,0.010604524984955788
104,0.0005316425813362002,0.0005621075397357345,0.0042861006,0.07789300382137299,0.01065486203879118,0.0005231249961070716,0.0005536554963327944,0.07776131480932236,0.010633855126798153
105,0.0005322964279912412,0.000562812783755362,0.004282677,0.07786142826080322,0.010649493895471096,0.000501376751344651,0.0005317337927408516,0.07750062644481659,0.01058910321444273
106,0.0005326473619788885,0.000563020003028214,0.004279269,0.07785522937774658,0.010646608658134937,0.0005056520458310843,0.0005360725335776806,0.0774090588092804,0.010580366477370262
107,0.0005307290120981634,0.0005612684180960059,0.0042758775,0.07781848311424255,0.010639610700309277,0.0004753308603540063,0.0005055982037447393,0.07708433270454407,0.010534807108342648
108,0.0005344123346731067,0.0005649647209793329,0.0042725015,0.07789330929517746,0.010652217082679272,0.0004843879723921418,0.000514631683472544,0.0771038755774498,0.010525120422244072
109,0.0005327422986738384,0.0005632187821902335,0.0042691412,0.0778336450457573,0.010640742257237434,0.0004811044200323522,0.000511449237819761,0.07708969712257385,0.010529868304729462
110,0.0005330686690285802,0.0005634109256789088,0.0042657964,0.0778612494468689,0.010647795163094997,0.000511581776663661,0.000542099995072931,0.07764624804258347,0.01062074676156044
111,0.0005326143000274897,0.0005630063824355602,0.0042624664,0.07785413414239883,0.010645944625139236,0.0005082168499939144,0.0005388737190514803,0.07733196765184402,0.010564606636762619
112,0.0005299366312101483,0.0005602834280580282,0.004259152,0.07777676731348038,0.010630150325596333,0.0004923202213831246,0.0005226351786404848,0.07709858566522598,0.010522453114390373
113,0.0005284241633489728,0.0005588007043115795,0.0042558517,0.07780110090970993,0.010637502186000347,0.0005001325043849647,0.000530590012203902,0.07734524458646774,0.010572957806289196
114,0.0005343469674699008,0.0005648936494253576,0.0042525665,0.0778886154294014,0.010652205906808376,0.0004946034168824553,0.000525044510141015,0.07716201990842819,0.010540514253079891
115,0.0005274129216559231,0.0005577242118306458,0.004249295,0.07776611298322678,0.010630371980369091,0.0005002805264666677,0.0005307897226884961,0.07726146280765533,0.010549473576247692
116,0.0005337378825061023,0.000564308138564229,0.0042460384,0.0778508111834526,0.010643184185028076,0.0005053002387285233,0.000535875849891454,0.07746723294258118,0.01059310045093298
117,0.0005300589255057275,0.0005605547339655459,0.0042427955,0.07783037424087524,0.010642635636031628,0.00047437267494387925,0.0005046508740633726,0.07689257711172104,0.01049997191876173
118,0.0005292953574098647,0.0005596870323643088,0.0042395666,0.07779712975025177,0.010637307539582253,0.0005049160681664944,0.0005352700827643275,0.0772571712732315,0.010551875457167625
119,0.0005293319118209183,0.0005595334223471582,0.0042363512,0.07780822366476059,0.010638222098350525,0.0005359057686291635,0.0005664194468408823,0.07750431448221207,0.01058927271515131
120,0.0005305150407366455,0.0005608681822195649,0.0042331493,0.0778030976653099,0.010637473315000534,0.00048637489089742303,0.0005167507915757596,0.07712842524051666,0.010538904927670956
121,0.000529567536432296,0.0005599977448582649,0.0042299605,0.07781093567609787,0.010638917796313763,0.0004885061061941087,0.0005187861970625818,0.07719307392835617,0.010545624420046806
122,0.0005307159153744578,0.0005609765066765249,0.004226785,0.07780954986810684,0.010638799518346786,0.0005054426146671176,0.0005356425535865128,0.07733849436044693,0.010561398230493069
123,0.0005295403534546494,0.0005599177093245089,0.004223623,0.07776516675949097,0.010628342628479004,0.0005199328879825771,0.000550372526049614,0.0774107575416565,0.010581285692751408
124,0.0005296092131175101,0.0005598157295025885,0.004220473,0.0777565985918045,0.010628432035446167,0.0005347613478079438,0.0005652692634612322,0.07753494381904602,0.010598419234156609
125,0.0005307724932208657,0.0005611355882138014,0.0042173364,0.07782413065433502,0.01064190361648798,0.0004996187053620815,0.0005300180055201054,0.07722852379083633,0.010532882995903492
126,0.0005285422084853053,0.0005589883076027036,0.004214212,0.07776550203561783,0.010628811083734035,0.0005073302891105413,0.0005376571207307279,0.0772947371006012,0.010544389486312866
127,0.0005268929526209831,0.0005572927766479552,0.0042111,0.07774963229894638,0.010627442970871925,0.0004862501809839159,0.0005165594629943371,0.07724903523921967,0.01055794209241867
128,0.0005299288895912468,0.0005602965247817338,0.004208,0.07780210673809052,0.010638554580509663,0.00048819559742696583,0.0005186191410757601,0.07693388313055038,0.010496602393686771
129,0.0005255520227365196,0.0005559544661082327,0.004204912,0.07775266468524933,0.010627669282257557,0.0005014204070903361,0.0005317091709002852,0.0770939439535141,0.010529179126024246
130,0.0005287048406898975,0.0005590926157310605,0.0042018364,0.07777948677539825,0.010633588768541813,0.0004913186421617866,0.0005218442529439926,0.07725320756435394,0.01054547168314457
131,0.0005278715980239213,0.0005582660087384284,0.0041987724,0.07774629443883896,0.010625992901623249,0.0004998648073524237,0.0005303104408085346,0.07719076424837112,0.01053974311798811
132,0.0005284160724841058,0.0005587289342656732,0.0041957204,0.07776454836130142,0.010628186166286469,0.0005107700126245618,0.0005411377642303705,0.07743515819311142,0.010571815073490143
133,0.0005264359060674906,0.0005568003980442882,0.0041926797,0.07775942236185074,0.01062834169715643,0.0004921674262732267,0.0005225204513408244,0.07735168188810349,0.01056736707687378
134,0.0005264400388114154,0.0005568198394030333,0.00418965,0.07776185125112534,0.010629625990986824,0.0004803018528036773,0.0005105668096803129,0.07701734453439713,0.010519227012991905
135,0.0005241311737336218,0.0005543992156162858,0.004186632,0.07772033661603928,0.010620132088661194,0.0005095670348964632,0.0005398256471380591,0.07713423669338226,0.010524733923375607
136,0.0005276842857711017,0.0005580868455581367,0.004183625,0.07774659991264343,0.010625411756336689,0.0005219781305640936,0.0005524485022760928,0.0773448497056961,0.01055310107767582
137,0.0005248762317933142,0.0005552528891712427,0.0041806293,0.07769039273262024,0.010617400519549847,0.0005261534824967384,0.0005563792074099183,0.07740046828985214,0.010568336583673954
138,0.0005270388792268932,0.0005574550596065819,0.0041776444,0.0777307078242302,0.010621548630297184,0.0004994427436031401,0.0005297372117638588,0.07728283107280731,0.010558170266449451
139,0.0005250243120826781,0.0005551267531700432,0.00417467,0.07770989835262299,0.010619720444083214,0.0004927892005071044,0.0005230249371379614,0.07711989432573318,0.010510068386793137
140,0.0005269392859190702,0.00055727269500494,0.0041717067,0.07773289829492569,0.010622591711580753,0.0004914631717838347,0.0005216101417317986,0.07715237885713577,0.010543668642640114
141,0.0005241023027338088,0.0005544225568883121,0.0041687535,0.0776907354593277,0.01061800867319107,0.0004875530721619725,0.0005177354323677719,0.07720708847045898,0.010546467266976833
142,0.0005259322933852673,0.0005562893347814679,0.004165811,0.07773817330598831,0.010625232942402363,0.0004836678854189813,0.0005138037959113717,0.07699625939130783,0.010510602034628391
143,0.0005252069677226245,0.0005554931121878326,0.004162879,0.07772926241159439,0.010624038055539131,0.0005021506221964955,0.0005324812373146415,0.07733090966939926,0.010561631992459297
144,0.0005267809028737247,0.0005571437650360167,0.004159957,0.07773741334676743,0.010624921880662441,0.0005037883529439569,0.00053413026034832,0.07735992223024368,0.010568896308541298
145,0.0005231532850302756,0.0005534972297027707,0.0041570454,0.0776955708861351,0.010618344880640507,0.0004886052920483053,0.0005189906223677099,0.07731229811906815,0.010565887205302715
146,0.0005245100473985076,0.0005547662149183452,0.004154144,0.07769753783941269,0.010617434047162533,0.0004840149194933474,0.0005140238790772855,0.076840341091156,0.010473571717739105
147,0.0005236085853539407,0.0005538294208236039,0.0041512516,0.0776686742901802,0.010611958801746368,0.0005015815258957446,0.0005319915362633765,0.07723977416753769,0.010544057004153728
148,0.0005244740750640631,0.0005547766340896487,0.0041483697,0.07767802476882935,0.010612500831484795,0.0005189729272387922,0.0005490187322720885,0.07721900939941406,0.010527322068810463
149,0.0005268524400889874,0.0005570073844864964,0.0041454975,0.07773233950138092,0.010624030604958534,0.0004963962128385901,0.0005267135566100478,0.07729003578424454,0.010556788183748722
150,0.0005246583605185151,0.0005548132467083633,0.004142635,0.07767219096422195,0.010612663812935352,0.0004953675670549273,0.0005256113363429904,0.07737468183040619,0.010575247928500175
151,0.0005245165666565299,0.0005548183107748628,0.004139782,0.07767748832702637,0.010614005848765373,0.0005026559229008853,0.0005329186096787453,0.07715513557195663,0.01052516233175993
152,0.0005235871649347246,0.0005537783727049828,0.004136938,0.07765942811965942,0.010610256344079971,0.0005068628233857453,0.000537122308742255,0.07713870704174042,0.01052525732666254
153,0.0005211248644627631,0.0005512406351044774,0.0041341037,0.07762712985277176,0.010603918693959713,0.00048754113959148526,0.0005177006241865456,0.07711172103881836,0.010527627542614937
154,0.0005241879262030125,0.0005543509614653885,0.0041312785,0.07766120135784149,0.010609924793243408,0.00048448925372213125,0.0005146709154359996,0.07706514000892639,0.010528127662837505
155,0.0005237549194134772,0.0005539528210647404,0.0041284626,0.07767139375209808,0.01061206217855215,0.0004750657535623759,0.0005050806794315577,0.0769912600517273,0.010514441877603531
156,0.0005202637985348701,0.0005502420826815069,0.0041256556,0.07758413255214691,0.010596167296171188,0.0005021888064220548,0.0005322741926647723,0.07716046273708344,0.010540970601141453
157,0.0005250854301266372,0.0005551265785470605,0.004122858,0.07768072932958603,0.01061256043612957,0.0004789833619724959,0.0005090975319035351,0.07700687646865845,0.010518305003643036
